Transaction_ID,Investor_ID,Stock_ID,Date_ID,Buy_Price,Current_Price,Quantity,Investment_Amount,Current_Value,Profit_Loss
423,INV0159,15,20240703,3974.0,4021.0,23.0,91402,92483,1081
424,INV0004,18,20240229,943.0,789.0,37.0,34891,29193,-5698
425,INV0206,5,20240810,485.0,330.0,48.0,23280,15840,-7440
426,INV0016,16,20240805,575.0,1039.0,34.0,19550,35326,15776
427,INV0111,9,20240612,1740.0,1869.0,30.0,52200,56070,3870
428,INV0175,5,20240808,844.0,922.0,20.0,16880,18440,1560
429,INV0167,1,20240803,3381.0,3662.0,39.0,131859,142818,10959
430,INV0044,4,20240702,3818.0,3571.0,10.0,38180,35710,-2470
431,INV0081,2,20240323,3290.0,3622.0,4.0,13160,14488,1328
432,INV0042,3,20240521,1314.0,1467.0,43.0,56502,63081,6579
433,INV0218,12,20240312,2189.0,2510.0,29.0,63481,72790,9309
434,INV0213,10,20240303,1318.0,1238.0,49.0,64582,60662,-3920
435,INV0263,6,20241004,666.0,719.0,28.0,18648,20132,1484
436,INV0057,6,20240202,1360.0,1754.0,44.0,59840,77176,17336
437,INV0250,4,20240505,2358.0,2741.0,20.0,47160,54820,7660
438,INV0024,15,20240214,1103.0,1207.0,39.0,43017,47073,4056
439,INV0029,14,20241023,231.0,140.0,20.0,4620,2800,-1820
440,INV0109,7,20240506,3343.0,3183.0,49.0,163807,155967,-7840
441,INV0131,5,20240916,1385.0,1420.0,8.0,11080,11360,280
442,INV0004,3,20241030,2237.0,2701.0,28.0,62636,75628,12992
443,INV0090,11,20240127,729.0,818.0,35.0,25515,28630,3115
444,INV0118,12,20241006,2249.0,2521.0,43.0,96707,108403,11696
445,INV0182,5,20240729,495.0,601.0,48.0,23760,28848,5088
446,INV0022,14,20240115,1986.0,1705.0,30.0,59580,51150,-8430
447,INV0040,18,20240512,3731.0,3751.0,37.0,138047,138787,740
448,INV0220,5,20240611,2548.0,2662.0,46.0,117208,122452,5244
449,INV0214,2,20241207,1385.0,1202.0,26.0,36010,31252,-4758
450,INV0011,9,20240701,1530.0,1405.0,40.0,61200,56200,-5000
451,INV0236,10,20240329,3607.0,4013.0,24.0,86568,96312,9744
452,INV0046,6,20240412,1988.0,1796.0,16.0,31808,28736,-3072
453,INV0224,20,20240610,2612.0,2722.0,34.0,88808,92548,3740
455,INV0174,9,20240309,1107.0,1148.0,50.0,55350,57400,2050
457,INV0059,6,20240405,2373.0,2595.0,13.0,30849,33735,2886
458,INV0179,11,20240801,1638.0,2082.0,42.0,68796,87444,18648
459,INV0076,17,20240424,1167.0,972.0,10.0,11670,9720,-1950
460,INV0132,20,20240521,1008.0,885.0,39.0,39312,34515,-4797
461,INV0079,11,20240130,3313.0,3790.0,42.0,139146,159180,20034
462,INV0039,18,20241027,925.0,1416.0,41.0,37925,58056,20131
463,INV0253,5,20240416,2100.0,2572.0,37.0,77700,95164,17464
464,INV0297,9,20240820,2038.0,2435.0,37.0,75406,90095,14689
465,INV0166,12,20240718,3739.0,4081.0,21.0,78519,85701,7182
466,INV0078,10,20241126,2001.0,1770.0,31.0,62031,54870,-7161
467,INV0227,19,20240816,2786.0,2796.0,18.0,50148,50328,180
468,INV0029,10,20240205,1641.0,1860.0,5.0,8205,9300,1095
469,INV0159,19,20240626,2091.0,2253.0,3.0,6273,6759,486
470,INV0030,10,20240924,1710.0,1703.0,5.0,8550,8515,-35
471,INV0047,9,20240630,2719.0,3027.0,33.0,89727,99891,10164
472,INV0197,3,20241014,2095.0,2389.0,36.0,75420,86004,10584
473,INV0022,19,20240818,2042.0,2327.0,42.0,85764,97734,11970
474,INV0097,12,20240601,1516.0,1835.0,31.0,46996,56885,9889
475,INV0257,6,20240824,817.0,580.0,29.0,23693,16820,-6873
476,INV0053,13,20240319,3521.0,3572.0,46.0,161966,164312,2346
477,INV0044,9,20240201,2266.0,2627.0,12.0,27192,31524,4332
478,INV0021,20,20240215,1214.0,1638.0,29.0,35206,47502,12296
479,INV0225,15,20240724,2346.0,2581.0,40.0,93840,103240,9400
480,INV0082,14,20241125,1690.0,1771.0,19.0,32110,33649,1539
481,INV0199,5,20240428,1874.0,2367.0,22.0,41228,52074,10846
482,INV0027,7,20240403,3432.0,3778.0,42.0,144144,158676,14532
483,INV0172,9,20240616,469.0,506.0,7.0,3283,3542,259
484,INV0286,10,20240425,2978.0,3073.0,19.0,56582,58387,1805
485,INV0130,16,20240417,3164.0,3536.0,39.0,123396,137904,14508
486,INV0077,2,20240220,1565.0,1348.0,38.0,59470,51224,-8246
487,INV0073,2,20240831,3954.0,4012.0,20.0,79080,80240,1160
489,INV0044,13,20240501,1468.0,1740.0,25.0,36700,43500,6800
490,INV0169,5,20240225,3530.0,3360.0,43.0,151790,144480,-7310
491,INV0270,6,20241007,582.0,943.0,43.0,25026,40549,15523
492,INV0217,16,20240107,2282.0,2352.0,2.0,4564,4704,140
493,INV0186,2,20240106,1465.0,1349.0,14.0,20510,18886,-1624
494,INV0175,13,20241217,3338.0,3535.0,13.0,43394,45955,2561
495,INV0116,10,20240312,763.0,621.0,5.0,3815,3105,-710
496,INV0152,16,20240615,3658.0,3461.0,33.0,120714,114213,-6501
497,INV0277,8,20240218,3620.0,4076.0,34.0,123080,138584,15504
498,INV0020,18,20240608,2911.0,2955.0,50.0,145550,147750,2200
499,INV0068,17,20240306,2646.0,2731.0,10.0,26460,27310,850
500,INV0084,3,20240417,940.0,1349.0,50.0,47000,67450,20450
501,INV0085,6,20240408,3153.0,3301.0,3.0,9459,9903,444
502,INV0211,20,20240324,1692.0,2084.0,47.0,79524,97948,18424
503,INV0122,13,20240831,2019.0,2344.0,19.0,38361,44536,6175
504,INV0230,8,20241114,1158.0,1404.0,16.0,18528,22464,3936
505,INV0159,15,20240215,3512.0,3692.0,13.0,45656,47996,2340
506,INV0189,13,20240702,2978.0,3262.0,29.0,86362,94598,8236
507,INV0237,14,20240112,3351.0,3339.0,50.0,167550,166950,-600
508,INV0196,5,20240114,2259.0,2499.0,27.0,60993,67473,6480
509,INV0083,16,20240224,3545.0,3449.0,39.0,138255,134511,-3744
510,INV0071,19,20240903,3775.0,3731.0,4.0,15100,14924,-176
511,INV0247,11,20240323,3780.0,3860.0,36.0,136080,138960,2880
512,INV0053,20,20240924,3113.0,3341.0,8.0,24904,26728,1824
513,INV0146,11,20241030,543.0,1024.0,11.0,5973,11264,5291
514,INV0140,19,20241229,2040.0,2265.0,10.0,20400,22650,2250
515,INV0224,9,20240916,575.0,502.0,29.0,16675,14558,-2117
516,INV0179,2,20241205,309.0,433.0,4.0,1236,1732,496
517,INV0203,14,20240319,2256.0,2338.0,16.0,36096,37408,1312
518,INV0198,15,20240310,534.0,617.0,15.0,8010,9255,1245
519,INV0015,9,20240602,1505.0,1306.0,46.0,69230,60076,-9154
520,INV0172,1,20240318,3441.0,3290.0,9.0,30969,29610,-1359
521,INV0020,9,20240905,1375.0,1558.0,45.0,61875,70110,8235
522,INV0072,18,20241006,3308.0,3730.0,31.0,102548,115630,13082
523,INV0230,16,20240804,2720.0,2425.0,6.0,16320,14550,-1770
524,INV0010,16,20240426,1248.0,1168.0,10.0,12480,11680,-800
525,INV0281,15,20240802,3178.0,3501.0,34.0,108052,119034,10982
526,INV0217,6,20240517,655.0,1149.0,19.0,12445,21831,9386
527,INV0122,1,20241007,1433.0,1257.0,4.0,5732,5028,-704
528,INV0123,7,20240401,1919.0,2273.0,40.0,76760,90920,14160
529,INV0235,20,20240126,457.0,270.0,32.0,14624,8640,-5984
530,INV0275,1,20240927,267.0,614.0,33.0,8811,20262,11451
531,INV0295,13,20240306,1190.0,1625.0,10.0,11900,16250,4350
532,INV0150,2,20241031,1958.0,1659.0,40.0,78320,66360,-11960
534,INV0096,16,20241224,2921.0,3305.0,6.0,17526,19830,2304
535,INV0269,6,20240614,1677.0,1446.0,34.0,57018,49164,-7854
536,INV0279,6,20240727,2278.0,2497.0,36.0,82008,89892,7884
537,INV0011,8,20241025,1799.0,1980.0,3.0,5397,5940,543
538,INV0199,13,20241113,1729.0,1688.0,48.0,82992,81024,-1968
539,INV0009,14,20240504,1662.0,1431.0,23.0,38226,32913,-5313
540,INV0124,10,20240217,3202.0,3574.0,41.0,131282,146534,15252
542,INV0171,17,20240222,746.0,491.0,23.0,17158,11293,-5865
543,INV0280,15,20240922,1586.0,1944.0,12.0,19032,23328,4296
544,INV0238,14,20240115,3048.0,3238.0,41.0,124968,132758,7790
545,INV0094,9,20240626,3523.0,3361.0,5.0,17615,16805,-810
546,INV0235,10,20240322,351.0,351.0,13.0,4563,4563,0
547,INV0023,10,20240831,3440.0,3344.0,3.0,10320,10032,-288
548,INV0162,5,20240323,1470.0,1697.0,26.0,38220,44122,5902
549,INV0279,15,20240526,2139.0,2098.0,3.0,6417,6294,-123
551,INV0025,9,20241023,3746.0,4117.0,22.0,82412,90574,8162
552,INV0140,7,20240612,709.0,785.0,28.0,19852,21980,2128
554,INV0174,18,20240829,965.0,1173.0,45.0,43425,52785,9360
555,INV0255,15,20240803,1704.0,1935.0,18.0,30672,34830,4158
556,INV0043,17,20240225,3178.0,3312.0,6.0,19068,19872,804
558,INV0151,20,20240413,1515.0,1320.0,6.0,9090,7920,-1170
559,INV0168,2,20240212,2907.0,2909.0,20.0,58140,58180,40
560,INV0229,20,20241105,2668.0,3102.0,28.0,74704,86856,12152
561,INV0086,16,20240928,3025.0,3179.0,23.0,69575,73117,3542
562,INV0229,1,20241008,373.0,817.0,23.0,8579,18791,10212
563,INV0223,19,20240620,1324.0,1678.0,4.0,5296,6712,1416
564,INV0039,16,20240121,2949.0,3301.0,26.0,76674,85826,9152
565,INV0187,6,20240202,2301.0,2768.0,44.0,101244,121792,20548
566,INV0082,8,20240501,327.0,173.0,39.0,12753,6747,-6006
568,INV0121,1,20241026,3388.0,3748.0,24.0,81312,89952,8640
569,INV0186,5,20240131,1768.0,2048.0,3.0,5304,6144,840
570,INV0079,14,20240828,2981.0,3141.0,24.0,71544,75384,3840
571,INV0191,1,20241028,2018.0,2499.0,5.0,10090,12495,2405
572,INV0294,5,20240128,763.0,1005.0,24.0,18312,24120,5808
573,INV0204,3,20240702,1487.0,1852.0,18.0,26766,33336,6570
574,INV0128,14,20240403,664.0,390.0,48.0,31872,18720,-13152
575,INV0096,6,20241215,2244.0,2474.0,25.0,56100,61850,5750
576,INV0288,10,20240323,682.0,650.0,50.0,34100,32500,-1600
577,INV0134,9,20240503,3083.0,3239.0,14.0,43162,45346,2184
578,INV0147,20,20240516,3042.0,3244.0,13.0,39546,42172,2626
579,INV0063,13,20240221,755.0,530.0,29.0,21895,15370,-6525
580,INV0089,12,20240804,3880.0,4310.0,29.0,112520,124990,12470
581,INV0045,6,20240622,3519.0,3917.0,21.0,73899,82257,8358
583,INV0278,14,20241011,1389.0,1396.0,11.0,15279,15356,77
584,INV0090,17,20240202,3450.0,3520.0,33.0,113850,116160,2310
585,INV0115,1,20240512,697.0,602.0,9.0,6273,5418,-855
586,INV0122,11,20240511,3437.0,3642.0,2.0,6874,7284,410
587,INV0185,12,20240427,2469.0,2755.0,24.0,59256,66120,6864
588,INV0240,8,20240619,3491.0,3755.0,9.0,31419,33795,2376
589,INV0045,12,20240609,469.0,485.0,26.0,12194,12610,416
590,INV0246,6,20241202,2353.0,2473.0,50.0,117650,123650,6000
591,INV0210,11,20240416,3572.0,3860.0,5.0,17860,19300,1440
592,INV0065,2,20240826,1498.0,1855.0,5.0,7490,9275,1785
593,INV0231,18,20240324,2108.0,2504.0,34.0,71672,85136,13464
594,INV0177,4,20241017,725.0,1223.0,36.0,26100,44028,17928
595,INV0094,5,20240503,3344.0,3176.0,28.0,93632,88928,-4704
596,INV0258,10,20241207,3930.0,3686.0,8.0,31440,29488,-1952
597,INV0266,5,20240429,826.0,837.0,11.0,9086,9207,121
598,INV0083,7,20240827,1521.0,1947.0,15.0,22815,29205,6390
599,INV0178,15,20240501,2325.0,2315.0,6.0,13950,13890,-60
600,INV0129,14,20240404,1004.0,1354.0,36.0,36144,48744,12600
601,INV0141,9,20240117,712.0,1052.0,20.0,14240,21040,6800
602,INV0274,16,20240401,582.0,796.0,42.0,24444,33432,8988
603,INV0087,2,20241219,2624.0,2918.0,10.0,26240,29180,2940
604,INV0088,9,20241031,2898.0,3237.0,47.0,136206,152139,15933
605,INV0173,3,20241202,3651.0,3928.0,3.0,10953,11784,831
606,INV0015,5,20240306,532.0,278.0,42.0,22344,11676,-10668
607,INV0296,15,20240302,1284.0,1650.0,14.0,17976,23100,5124
608,INV0293,19,20240831,1906.0,2238.0,41.0,78146,91758,13612
609,INV0016,6,20240404,2239.0,2581.0,35.0,78365,90335,11970
611,INV0126,18,20240204,3496.0,3897.0,26.0,90896,101322,10426
612,INV0153,10,20241025,2057.0,1831.0,45.0,92565,82395,-10170
614,INV0248,17,20241203,2102.0,2010.0,22.0,46244,44220,-2024
615,INV0074,16,20240617,1480.0,1915.0,21.0,31080,40215,9135
616,INV0177,15,20240925,1833.0,1666.0,49.0,89817,81634,-8183
617,INV0190,3,20241209,2309.0,2584.0,7.0,16163,18088,1925
618,INV0164,20,20240710,1190.0,1367.0,8.0,9520,10936,1416
620,INV0050,9,20240719,407.0,404.0,25.0,10175,10100,-75
621,INV0215,5,20240530,1216.0,1079.0,21.0,25536,22659,-2877
622,INV0296,16,20240103,3153.0,3173.0,13.0,40989,41249,260
623,INV0082,7,20240425,2240.0,2467.0,30.0,67200,74010,6810
624,INV0256,16,20241105,3800.0,3815.0,32.0,121600,122080,480
625,INV0012,10,20240921,568.0,670.0,33.0,18744,22110,3366
626,INV0235,9,20240723,1186.0,1106.0,38.0,45068,42028,-3040
627,INV0181,11,20240307,399.0,150.0,19.0,7581,2850,-4731
628,INV0254,4,20240220,2647.0,3016.0,44.0,116468,132704,16236
629,INV0241,10,20240511,1370.0,1619.0,1.0,1370,1619,249
630,INV0056,14,20240619,1965.0,1802.0,17.0,33405,30634,-2771
631,INV0188,10,20241211,3328.0,3440.0,24.0,79872,82560,2688
632,INV0024,14,20240209,1840.0,1592.0,37.0,68080,58904,-9176
633,INV0288,3,20241208,997.0,1068.0,36.0,35892,38448,2556
634,INV0148,2,20240401,501.0,596.0,33.0,16533,19668,3135
635,INV0231,1,20240326,3330.0,3593.0,18.0,59940,64674,4734
636,INV0061,18,20241209,727.0,526.0,26.0,18902,13676,-5226
637,INV0192,20,20240402,3455.0,3502.0,36.0,124380,126072,1692
638,INV0188,7,20241113,3292.0,3139.0,13.0,42796,40807,-1989
639,INV0261,1,20240526,1844.0,2056.0,3.0,5532,6168,636
640,INV0024,6,20240321,359.0,199.0,46.0,16514,9154,-7360
641,INV0171,10,20240911,3493.0,3678.0,34.0,118762,125052,6290
642,INV0234,10,20241031,810.0,1130.0,33.0,26730,37290,10560
643,INV0072,3,20240428,1543.0,1870.0,21.0,32403,39270,6867
644,INV0084,12,20240928,1809.0,2140.0,48.0,86832,102720,15888
645,INV0154,10,20240528,2631.0,2675.0,33.0,86823,88275,1452
646,INV0261,8,20241221,2380.0,2581.0,46.0,109480,118726,9246
647,INV0289,2,20240621,1427.0,1613.0,2.0,2854,3226,372
648,INV0189,1,20240911,1556.0,1945.0,8.0,12448,15560,3112
649,INV0214,15,20241120,2590.0,2605.0,47.0,121730,122435,705
651,INV0297,1,20240712,2565.0,2498.0,47.0,120555,117406,-3149
652,INV0027,6,20240730,2590.0,2781.0,11.0,28490,30591,2101
653,INV0269,2,20240115,2776.0,3214.0,40.0,111040,128560,17520
654,INV0195,7,20240831,805.0,1202.0,16.0,12880,19232,6352
655,INV0017,16,20241109,2545.0,2962.0,8.0,20360,23696,3336
656,INV0098,16,20241001,277.0,428.0,21.0,5817,8988,3171
657,INV0215,16,20241008,820.0,942.0,45.0,36900,42390,5490
658,INV0105,11,20240501,1880.0,2093.0,50.0,94000,104650,10650
659,INV0242,14,20240925,3775.0,4228.0,47.0,177425,198716,21291
660,INV0032,5,20240504,3090.0,2931.0,34.0,105060,99654,-5406
661,INV0107,9,20240617,2497.0,2529.0,43.0,107371,108747,1376
662,INV0245,14,20240601,2352.0,2437.0,21.0,49392,51177,1785
663,INV0089,9,20240128,2082.0,2327.0,22.0,45804,51194,5390
664,INV0280,8,20240902,1651.0,2043.0,50.0,82550,102150,19600
665,INV0136,19,20241102,2698.0,2893.0,13.0,35074,37609,2535
667,INV0116,4,20240816,1419.0,1908.0,19.0,26961,36252,9291
668,INV0107,15,20241209,3027.0,3448.0,32.0,96864,110336,13472
669,INV0163,1,20240226,2165.0,2222.0,36.0,77940,79992,2052
670,INV0141,1,20240222,1378.0,1202.0,37.0,50986,44474,-6512
671,INV0279,8,20241012,1755.0,1859.0,23.0,40365,42757,2392
672,INV0075,5,20241004,1389.0,1132.0,19.0,26391,21508,-4883
673,INV0041,8,20240326,1618.0,1770.0,42.0,67956,74340,6384
674,INV0132,17,20240928,3261.0,3451.0,14.0,45654,48314,2660
675,INV0104,1,20240407,3591.0,3842.0,18.0,64638,69156,4518
676,INV0288,12,20240225,3051.0,3029.0,9.0,27459,27261,-198
677,INV0056,6,20240719,2721.0,3179.0,38.0,103398,120802,17404
678,INV0123,18,20241207,1193.0,944.0,43.0,51299,40592,-10707
679,INV0272,12,20241113,1124.0,1477.0,15.0,16860,22155,5295
680,INV0027,4,20241115,610.0,733.0,22.0,13420,16126,2706
681,INV0242,7,20240429,611.0,1008.0,50.0,30550,50400,19850
683,INV0209,14,20240507,2874.0,3061.0,31.0,89094,94891,5797
684,INV0103,9,20240118,3296.0,3290.0,21.0,69216,69090,-126
685,INV0147,16,20240530,2845.0,2605.0,50.0,142250,130250,-12000
686,INV0046,7,20240708,2871.0,3158.0,15.0,43065,47370,4305
687,INV0274,1,20240620,3225.0,3665.0,3.0,9675,10995,1320
688,INV0090,2,20240331,1911.0,1791.0,3.0,5733,5373,-360
689,INV0204,20,20240104,3427.0,3634.0,12.0,41124,43608,2484
690,INV0149,8,20240912,3791.0,3529.0,1.0,3791,3529,-262
691,INV0153,13,20241102,2526.0,2843.0,7.0,17682,19901,2219
692,INV0172,1,20240326,1365.0,1530.0,42.0,57330,64260,6930
693,INV0279,2,20241220,2347.0,2552.0,9.0,21123,22968,1845
694,INV0259,6,20240426,2117.0,2096.0,13.0,27521,27248,-273
695,INV0058,1,20240318,1554.0,1420.0,47.0,73038,66740,-6298
696,INV0235,6,20240626,2855.0,2818.0,46.0,131330,129628,-1702
697,INV0096,15,20240406,257.0,711.0,22.0,5654,15642,9988
698,INV0152,17,20240220,2525.0,2915.0,49.0,123725,142835,19110
699,INV0099,20,20240131,918.0,1243.0,41.0,37638,50963,13325
700,INV0208,13,20241003,3587.0,3724.0,33.0,118371,122892,4521
701,INV0168,5,20240205,555.0,665.0,43.0,23865,28595,4730
702,INV0049,5,20240909,956.0,799.0,31.0,29636,24769,-4867
703,INV0166,12,20241009,1216.0,922.0,17.0,20672,15674,-4998
704,INV0197,13,20240524,1164.0,1321.0,49.0,57036,64729,7693
705,INV0137,11,20240217,1550.0,1559.0,38.0,58900,59242,342
706,INV0294,7,20241225,246.0,213.0,42.0,10332,8946,-1386
707,INV0185,14,20241206,3037.0,2978.0,4.0,12148,11912,-236
708,INV0061,4,20240120,2106.0,2120.0,11.0,23166,23320,154
709,INV0208,16,20240416,3010.0,3224.0,46.0,138460,148304,9844
711,INV0152,20,20240131,1705.0,2034.0,15.0,25575,30510,4935
712,INV0113,13,20241018,747.0,936.0,10.0,7470,9360,1890
713,INV0233,1,20241127,3262.0,3582.0,24.0,78288,85968,7680
714,INV0213,13,20240810,3075.0,3337.0,31.0,95325,103447,8122
715,INV0276,9,20240927,3484.0,3864.0,14.0,48776,54096,5320
716,INV0127,13,20240921,2986.0,3458.0,39.0,116454,134862,18408
717,INV0042,1,20240427,2352.0,2509.0,34.0,79968,85306,5338
718,INV0186,20,20240720,519.0,796.0,8.0,4152,6368,2216
719,INV0032,11,20241013,3594.0,3854.0,33.0,118602,127182,8580
720,INV0104,15,20240922,2545.0,2794.0,10.0,25450,27940,2490
721,INV0085,2,20241027,1543.0,1775.0,29.0,44747,51475,6728
722,INV0060,1,20240420,2986.0,2896.0,46.0,137356,133216,-4140
723,INV0299,16,20240903,2202.0,1995.0,33.0,72666,65835,-6831
724,INV0229,8,20241004,3512.0,3268.0,30.0,105360,98040,-7320
725,INV0068,4,20240506,2302.0,2427.0,30.0,69060,72810,3750
726,INV0289,19,20240719,436.0,708.0,30.0,13080,21240,8160
728,INV0131,15,20240410,3544.0,3247.0,48.0,170112,155856,-14256
729,INV0112,3,20240401,2568.0,2342.0,3.0,7704,7026,-678
730,INV0217,6,20240708,1611.0,2028.0,5.0,8055,10140,2085
731,INV0278,15,20240127,446.0,216.0,31.0,13826,6696,-7130
732,INV0017,15,20241008,1375.0,1493.0,12.0,16500,17916,1416
733,INV0070,8,20241105,3336.0,3692.0,47.0,156792,173524,16732
734,INV0216,14,20241111,1733.0,1824.0,29.0,50257,52896,2639
735,INV0194,8,20240703,1738.0,1520.0,44.0,76472,66880,-9592
736,INV0277,4,20240709,744.0,1113.0,23.0,17112,25599,8487
737,INV0061,16,20240417,931.0,1181.0,26.0,24206,30706,6500
738,INV0271,11,20240928,721.0,1166.0,15.0,10815,17490,6675
739,INV0002,11,20241005,3297.0,3020.0,20.0,65940,60400,-5540
740,INV0238,20,20240223,2958.0,3394.0,35.0,103530,118790,15260
741,INV0218,17,20241108,2378.0,2466.0,15.0,35670,36990,1320
742,INV0127,8,20240909,2086.0,2140.0,10.0,20860,21400,540
743,INV0142,18,20240827,972.0,1414.0,49.0,47628,69286,21658
745,INV0009,4,20240802,1185.0,1096.0,5.0,5925,5480,-445
746,INV0052,1,20240322,2632.0,2366.0,29.0,76328,68614,-7714
747,INV0025,5,20240412,1202.0,1660.0,3.0,3606,4980,1374
748,INV0206,3,20240622,1997.0,1936.0,35.0,69895,67760,-2135
749,INV0112,3,20240515,3289.0,3783.0,4.0,13156,15132,1976
750,INV0072,17,20241206,2263.0,2259.0,15.0,33945,33885,-60
751,INV0295,3,20240222,1506.0,1797.0,39.0,58734,70083,11349
753,INV0267,18,20241117,1105.0,1228.0,20.0,22100,24560,2460
754,INV0141,19,20240322,449.0,719.0,38.0,17062,27322,10260
755,INV0090,2,20241101,2764.0,3159.0,28.0,77392,88452,11060
756,INV0285,3,20241028,2230.0,1978.0,23.0,51290,45494,-5796
757,INV0196,8,20240923,3418.0,3655.0,21.0,71778,76755,4977
758,INV0214,8,20240419,1872.0,1724.0,20.0,37440,34480,-2960
759,INV0193,5,20241224,953.0,1425.0,35.0,33355,49875,16520
760,INV0243,5,20240813,1187.0,1117.0,20.0,23740,22340,-1400
761,INV0074,1,20240915,3500.0,3674.0,4.0,14000,14696,696
762,INV0288,8,20240608,1890.0,2016.0,36.0,68040,72576,4536
763,INV0272,12,20241103,749.0,846.0,16.0,11984,13536,1552
765,INV0041,2,20240518,3977.0,4137.0,24.0,95448,99288,3840
766,INV0048,10,20240504,2393.0,2834.0,13.0,31109,36842,5733
767,INV0027,17,20241124,1299.0,1385.0,44.0,57156,60940,3784
768,INV0021,18,20240611,3778.0,3552.0,13.0,49114,46176,-2938
769,INV0287,18,20240925,1088.0,1278.0,14.0,15232,17892,2660
770,INV0171,14,20240621,1441.0,1156.0,14.0,20174,16184,-3990
771,INV0098,4,20240727,3237.0,3057.0,48.0,155376,146736,-8640
772,INV0246,8,20240921,3945.0,3893.0,45.0,177525,175185,-2340
773,INV0105,13,20240615,1824.0,1769.0,36.0,65664,63684,-1980
774,INV0165,18,20240210,3376.0,3365.0,25.0,84400,84125,-275
776,INV0158,7,20240419,1271.0,1339.0,33.0,41943,44187,2244
777,INV0255,7,20240214,2108.0,1908.0,47.0,99076,89676,-9400
778,INV0241,6,20240616,3319.0,3346.0,14.0,46466,46844,378
779,INV0190,14,20240310,1481.0,1604.0,3.0,4443,4812,369
780,INV0289,14,20240927,3739.0,3665.0,48.0,179472,175920,-3552
781,INV0075,7,20240511,266.0,233.0,36.0,9576,8388,-1188
782,INV0300,4,20240607,2572.0,3009.0,27.0,69444,81243,11799
784,INV0118,10,20241212,1755.0,2038.0,16.0,28080,32608,4528
785,INV0256,15,20240808,2455.0,2825.0,44.0,108020,124300,16280
786,INV0173,17,20240514,1254.0,1735.0,32.0,40128,55520,15392
787,INV0252,7,20240525,2087.0,1959.0,47.0,98089,92073,-6016
788,INV0181,10,20240225,893.0,736.0,47.0,41971,34592,-7379
789,INV0280,10,20240102,2200.0,2088.0,35.0,77000,73080,-3920
790,INV0031,4,20240723,2346.0,2080.0,5.0,11730,10400,-1330
791,INV0025,13,20240122,3330.0,3036.0,27.0,89910,81972,-7938
792,INV0071,3,20240611,3651.0,3996.0,15.0,54765,59940,5175
793,INV0035,17,20240428,3096.0,2950.0,1.0,3096,2950,-146
795,INV0031,1,20240923,2730.0,3083.0,43.0,117390,132569,15179
796,INV0248,6,20240807,2900.0,3099.0,2.0,5800,6198,398
797,INV0004,12,20241107,2379.0,2643.0,27.0,64233,71361,7128
798,INV0007,3,20240426,268.0,510.0,47.0,12596,23970,11374
800,INV0258,8,20240702,3530.0,3944.0,44.0,155320,173536,18216
801,INV0221,1,20240615,3502.0,3385.0,7.0,24514,23695,-819
802,INV0050,7,20240527,2347.0,2199.0,16.0,37552,35184,-2368
803,INV0099,16,20240613,2738.0,2977.0,17.0,46546,50609,4063
804,INV0182,13,20241025,1294.0,1400.0,6.0,7764,8400,636
